Loan_ID,Customer_ID,Age,Employment_Type,Monthly_Income,Location,Credit_Score,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Monthly_Repayment,Amount_Repaid,Outstanding_Amount,Loan_Status,Days_Past_Due,DTIR,LTIR,DTI Score,Credit Score,DPD Score,LTI Score,Employement Type Score,Weigthed Result,Result
LOAN001680,CUST01680,20,Salaried,1049016,Lagos,532,Education,706706,7.39,12,63244.3,627166.55,79539.45,Active,0,6%,67%,1,3,1,1,1,7,Low Risk
LOAN001681,CUST01681,45,Salaried,275363,Abuja,447,Personal,612905,7.55,6,109863.22,247613.79,365291.21,Defaulted,177,40%,223%,2,3,11,3,1,20,High Risk
LOAN001682,CUST01682,45,Salaried,1434743,Abuja,487,Business,70669,7.23,36,2104.95,14969.97,55699.03,Delinquent,49,0%,5%,1,3,5,1,1,11,Medium Risk
LOAN001683,CUST01683,27,Self-employed,512291,Lagos,850,Education,1246670,20.03,36,41566.06,669827.95,576842.05,Active,10,8%,243%,1,1,1,3,2,8,Medium Risk
LOAN001684,CUST01684,23,Salaried,511105,Kano,671,Education,1780400,12.67,36,55721.57,1054417.15,725982.85,Active,10,11%,348%,1,2,1,3,1,8,Medium Risk
LOAN001685,CUST01685,29,Salaried,1069755,Abuja,665,Education,566304,21.91,12,57531.77,492766.26,73537.74,Active,10,5%,53%,1,2,1,1,1,6,Low Risk
LOAN001686,CUST01686,42,Salaried,275206,Ibadan,506,Business,1457527,11.17,36,45009.24,1059282.47,398244.53,Delinquent,85,16%,530%,1,3,5,3,1,13,High Risk
LOAN001687,CUST01687,46,Salaried,536918,Abuja,850,Emergency,221960,13.17,24,10466.34,263084.36,0,Closed,0,2%,41%,1,1,1,1,1,0,Loan Closed
LOAN001688,CUST01688,45,Self-employed,1339859,Kano,527,Education,98290,15.83,18,6324.96,24100.94,74189.06,Active,30,0%,7%,1,3,1,1,2,8,Medium Risk
LOAN001689,CUST01689,27,Salaried,725450,Lagos,534,Emergency,1114429,17.31,24,54472.36,742273.12,372155.88,Active,20,8%,154%,1,3,1,2,1,8,Medium Risk
LOAN001690,CUST01690,63,Self-employed,403121,Port Harcourt,562,Business,484385,9.36,18,29429.08,436813.39,47571.61,Active,10,7%,120%,1,3,1,2,2,9,Medium Risk
LOAN001691,CUST01691,33,Self-employed,845751,Lagos,792,Emergency,1035059,24.21,36,35712.41,1242070.8,0,Closed,0,4%,122%,1,1,1,2,2,0,Loan Closed
LOAN001692,CUST01692,45,Salaried,95884,Lagos,773,Emergency,773903,12.19,6,144706.96,629780.75,144122.25,Active,30,151%,807%,3,1,1,3,1,9,Medium Risk
LOAN001693,CUST01693,48,Salaried,584618,Abuja,582,Business,614388,12.33,18,38341.22,664626.58,0,Closed,0,7%,105%,1,3,1,2,1,0,Loan Closed
LOAN001694,CUST01694,20,Self-employed,509563,Ibadan,659,Education,1402681,15.34,36,44940.34,708543.02,694137.98,Delinquent,85,9%,275%,1,2,5,3,2,13,High Risk
LOAN001695,CUST01695,23,Self-employed,150618,Kano,666,Personal,238686,19.14,12,23697.54,240712.64,0,Closed,0,16%,158%,1,2,1,2,2,0,Loan Closed
LOAN001696,CUST01696,35,Salaried,575108,Abuja,553,Business,585078,14.06,18,37074.44,162008.72,423069.28,Active,30,6%,102%,1,3,1,2,1,8,Medium Risk
LOAN001697,CUST01697,36,Salaried,908709,Kano,640,Emergency,1141584,6.34,6,202326.74,830854.13,310729.87,Active,10,22%,126%,1,2,1,2,1,7,Low Risk
LOAN001698,CUST01698,56,Self-employed,937648,Lagos,483,Personal,545442,5.34,12,47880.72,654530.4,0,Closed,0,5%,58%,1,3,1,1,2,0,Loan Closed
LOAN001699,CUST01699,41,Salaried,262882,Abuja,828,Business,1692371,8.57,6,306234.53,1525971.62,166399.38,Delinquent,66,116%,644%,3,1,5,3,1,13,High Risk
LOAN001700,CUST01700,28,Unemployed,1169160,Port Harcourt,601,Personal,565158,20.74,18,37909.54,678189.6,0,Closed,0,3%,48%,1,2,1,1,3,0,Loan Closed
LOAN001701,CUST01701,26,Salaried,1100490,Abuja,718,Education,169223,12.88,12,15918.24,151865.6,17357.4,Active,10,1%,15%,1,1,1,1,1,5,Low Risk
LOAN001702,CUST01702,33,Self-employed,1253481,Abuja,638,Personal,1019734,9.92,12,93407.63,824602.31,195131.69,Delinquent,76,7%,81%,1,2,5,1,2,11,Medium Risk
LOAN001703,CUST01703,61,Unemployed,190664,Ibadan,346,Emergency,335011,5.01,24,14658.13,295075.22,39935.78,Active,30,8%,176%,1,3,1,2,3,10,Medium Risk
LOAN001704,CUST01704,63,Salaried,1151111,Ibadan,665,Education,1407598,23.87,18,96866.2,1343722.4,63875.6,Delinquent,67,8%,122%,1,2,5,2,1,11,Medium Risk
LOAN001705,CUST01705,31,Unemployed,1147797,Lagos,850,Education,400005,15.06,24,19176.91,273306.43,126698.57,Active,0,2%,35%,1,1,1,1,3,7,Low Risk
LOAN001706,CUST01706,38,Salaried,675878,Ibadan,601,Business,1946171,13.25,24,91834.94,1065567.15,880603.85,Active,0,14%,288%,1,2,1,3,1,8,Medium Risk
LOAN001707,CUST01707,46,Salaried,83641,Kano,550,Business,1675443,17.77,12,164430.77,2010531.6,0,Closed,0,197%,2003%,3,3,1,3,1,0,Loan Closed
LOAN001708,CUST01708,34,Self-employed,1411201,Ibadan,632,Emergency,881228,9.89,6,161396.91,515487.9,365740.1,Defaulted,146,11%,62%,1,2,11,1,2,17,High Risk
LOAN001709,CUST01709,26,Self-employed,1028004,Ibadan,674,Personal,829232,22.65,24,42377.21,831073.18,0,Closed,0,4%,81%,1,2,1,1,2,0,Loan Closed
LOAN001710,CUST01710,40,Unemployed,564569,Ibadan,586,Emergency,1931226,17.8,6,379164.04,699514,1231712,Active,0,67%,342%,3,3,1,3,3,13,High Risk
LOAN001711,CUST01711,48,Self-employed,1420346,Lagos,640,Emergency,213836,16.96,18,13894.59,121414.73,92421.27,Delinquent,66,1%,15%,1,2,5,1,2,11,Medium Risk
LOAN001712,CUST01712,27,Salaried,192093,Kano,700,Education,455755,11.21,36,14079.03,400040.36,55714.64,Active,0,7%,237%,1,1,1,3,1,7,Low Risk
LOAN001713,CUST01713,39,Salaried,175592,Kano,777,Emergency,508634,17.61,18,33233.58,110473.51,398160.49,Active,30,19%,290%,1,1,1,3,1,7,Low Risk
LOAN001714,CUST01714,49,Self-employed,777556,Ibadan,816,Personal,647535,12.36,36,20210.29,534715.4,112819.6,Active,30,3%,83%,1,1,1,1,2,6,Low Risk
LOAN001715,CUST01715,42,Self-employed,1447374,Port Harcourt,782,Emergency,1578120,19.98,36,52595.23,1393889.48,184230.52,Active,10,4%,109%,1,1,1,2,2,7,Low Risk
LOAN001716,CUST01716,35,Salaried,1382120,Ibadan,811,Business,348238,20.24,12,34893.45,309919.14,38318.86,Active,30,3%,25%,1,1,1,1,1,5,Low Risk
LOAN001717,CUST01717,44,Salaried,137853,Abuja,638,Emergency,75406,24.07,12,7796.35,68368.75,7037.25,Active,10,6%,55%,1,2,1,1,1,6,Low Risk
LOAN001718,CUST01718,28,Salaried,1197259,Lagos,756,Education,1971140,9.21,6,358780.33,2365368,0,Closed,0,30%,165%,1,1,1,2,1,0,Loan Closed
LOAN001719,CUST01719,25,Self-employed,1062220,Lagos,496,Emergency,509474,14.37,12,48557.12,469797.86,39676.14,Defaulted,153,5%,48%,1,3,11,1,2,18,High Risk
LOAN001720,CUST01720,58,Self-employed,768771,Port Harcourt,685,Business,830384,22.01,18,56286.2,301850.99,528533.01,Active,20,7%,108%,1,2,1,2,2,8,Medium Risk
LOAN001721,CUST01721,33,Self-employed,1450377,Abuja,576,Personal,1552743,16.8,18,100755.77,1232344.36,320398.64,Delinquent,80,7%,107%,1,3,5,2,2,13,High Risk
LOAN001722,CUST01722,21,Salaried,959898,Kano,840,Education,738188,23.8,18,50770.93,584862.52,153325.48,Active,30,5%,77%,1,1,1,1,1,5,Low Risk
LOAN001723,CUST01723,47,Salaried,590315,Abuja,513,Personal,360319,16.1,12,34860.86,345409.27,14909.73,Delinquent,46,6%,61%,1,3,5,1,1,11,Medium Risk
LOAN001724,CUST01724,23,Salaried,1187095,Abuja,553,Business,915379,19.85,24,45711.74,655912.4,259466.6,Active,20,4%,77%,1,3,1,1,1,7,Low Risk
LOAN001725,CUST01725,45,Salaried,1356647,Ibadan,600,Emergency,1997016,18.26,18,131203.95,1265489.12,731526.88,Defaulted,97,10%,147%,1,2,11,2,1,17,High Risk
LOAN001726,CUST01726,49,Salaried,373057,Ibadan,499,Emergency,114163,11.68,18,7083.18,69263.41,44899.59,Active,10,2%,31%,1,3,1,1,1,7,Low Risk
LOAN001727,CUST01727,39,Salaried,1284012,Abuja,582,Education,951996,21.99,18,64518.88,677538.98,274457.02,Active,10,5%,74%,1,3,1,1,1,7,Low Risk
LOAN001728,CUST01728,27,Salaried,1294546,Kano,850,Emergency,223808,7.01,6,39916.16,0,223808,Delinquent,31,3%,17%,1,1,5,1,1,9,Medium Risk
LOAN001729,CUST01729,21,Self-employed,1083158,Lagos,604,Emergency,1714277,21.16,12,173084.83,1845643.58,0,Closed,0,16%,158%,1,2,1,2,2,0,Loan Closed
LOAN001730,CUST01730,60,Salaried,422397,Kano,509,Personal,661158,24.67,18,45792.54,499601.21,161556.79,Active,20,11%,157%,1,3,1,2,1,8,Medium Risk
LOAN001731,CUST01731,55,Salaried,134787,Lagos,850,Personal,699629,11.6,6,130130.99,839554.8,0,Closed,0,97%,519%,3,1,1,3,1,0,Loan Closed
LOAN001732,CUST01732,49,Salaried,1338413,Lagos,772,Education,1984729,8.84,12,180014.92,1581845.13,402883.87,Delinquent,83,13%,148%,1,1,5,2,1,10,Medium Risk
LOAN001733,CUST01733,47,Salaried,1294387,Kano,489,Education,1805001,15.52,36,57920.48,1448668.59,356332.41,Active,0,4%,139%,1,3,1,2,1,8,Medium Risk
LOAN001734,CUST01734,20,Self-employed,380079,Ibadan,665,Education,1517886,15.3,24,72921.77,950884.22,567001.78,Active,20,19%,399%,1,2,1,3,2,9,Medium Risk
LOAN001735,CUST01735,36,Salaried,1444624,Ibadan,623,Emergency,1041240,21.21,18,70115.94,638942.02,402297.98,Defaulted,129,5%,72%,1,2,11,1,1,16,High Risk
LOAN001736,CUST01736,27,Self-employed,543093,Abuja,640,Personal,1826545,11.19,18,112829.74,1319825.13,506719.87,Active,30,21%,336%,1,2,1,3,2,9,Medium Risk
LOAN001737,CUST01737,27,Salaried,216625,Lagos,522,Education,1885305,7.35,6,337312.49,1443535.71,441769.29,Defaulted,106,156%,870%,3,3,11,3,1,21,High Risk
LOAN001738,CUST01738,59,Self-employed,747781,Kano,495,Education,1264817,9.79,24,57860.11,676544.49,588272.51,Active,0,8%,169%,1,3,1,2,2,9,Medium Risk
LOAN001739,CUST01739,43,Self-employed,489923,Abuja,397,Education,1426112,5.68,12,125592.93,1487926.35,0,Closed,0,26%,291%,1,3,1,3,2,0,Loan Closed
LOAN001740,CUST01740,42,Salaried,188528,Abuja,816,Emergency,1813959,22.06,18,123006.58,1988238.93,0,Closed,0,65%,962%,3,1,1,3,1,0,Loan Closed
LOAN001741,CUST01741,65,Self-employed,1022038,Ibadan,337,Education,883596,20.67,18,59235.29,582595.33,301000.67,Active,20,6%,86%,1,3,1,1,2,8,Medium Risk
LOAN001742,CUST01742,23,Self-employed,1238180,Ibadan,642,Education,435796,5.15,12,38186.62,279609.69,156186.31,Defaulted,143,3%,35%,1,2,11,1,2,17,High Risk
LOAN001743,CUST01743,30,Salaried,360730,Abuja,588,Emergency,344316,9.8,36,10501.64,153847.46,190468.54,Active,20,3%,95%,1,3,1,1,1,7,Low Risk
LOAN001744,CUST01744,57,Self-employed,130633,Port Harcourt,729,Education,1374431,12.21,18,85680.5,1649317.2,0,Closed,0,66%,1052%,3,1,1,3,2,0,Loan Closed
LOAN001745,CUST01745,39,Salaried,55740,Kano,458,Education,1668095,21.49,36,56293.57,788393.02,879701.98,Active,10,101%,2993%,3,3,1,3,1,11,Medium Risk
LOAN001746,CUST01746,45,Salaried,1163313,Lagos,624,Emergency,1158837,24.87,36,40195.55,755439.82,403397.18,Defaulted,115,3%,100%,1,2,11,1,1,16,High Risk
LOAN001747,CUST01747,19,Salaried,1289364,Ibadan,585,Personal,1179929,24.94,24,61425.14,1060590.69,119338.31,Active,20,5%,92%,1,3,1,1,1,7,Low Risk
LOAN001748,CUST01748,55,Self-employed,1045135,Abuja,850,Emergency,925026,23.58,36,31754.09,835714.62,89311.38,Active,20,3%,89%,1,1,1,1,2,6,Low Risk
LOAN001749,CUST01749,43,Salaried,605117,Port Harcourt,644,Personal,1417457,22.04,12,144155.38,1409874.04,7582.96,Active,20,24%,234%,1,2,1,3,1,8,Medium Risk
LOAN001750,CUST01750,45,Salaried,1163048,Lagos,607,Personal,515150,24.04,24,26624.67,358057.51,157092.49,Active,0,2%,44%,1,2,1,1,1,6,Low Risk
LOAN001751,CUST01751,19,Salaried,623853,Kano,574,Education,1936375,15.93,24,93534.98,2138130.31,0,Closed,0,15%,310%,1,3,1,3,1,0,Loan Closed
LOAN001752,CUST01752,25,Self-employed,1308804,Abuja,656,Emergency,1091520,24.78,12,113499.89,833448.45,258071.55,Active,20,9%,83%,1,2,1,1,2,7,Low Risk
LOAN001753,CUST01753,23,Self-employed,1225987,Port Harcourt,485,Business,421692,15.9,12,40728.42,252789.49,168902.51,Active,30,3%,34%,1,3,1,1,2,8,Medium Risk
LOAN001754,CUST01754,60,Salaried,1056348,Port Harcourt,642,Emergency,322372,23.62,18,22139.79,273014.38,49357.62,Active,20,2%,31%,1,2,1,1,1,6,Low Risk
LOAN001755,CUST01755,37,Unemployed,389448,Kano,585,Personal,478014,19.58,18,31756.06,430247.08,47766.92,Active,20,8%,123%,1,3,1,2,3,10,Medium Risk
LOAN001756,CUST01756,33,Unemployed,209857,Lagos,544,Education,1881277,7.43,6,336842.65,2099968.66,0,Closed,0,161%,896%,3,3,1,3,3,0,Loan Closed
LOAN001757,CUST01757,52,Salaried,425328,Ibadan,440,Personal,996427,11.75,36,30930.75,1195712.4,0,Closed,0,7%,234%,1,3,1,3,1,0,Loan Closed
LOAN001758,CUST01758,29,Self-employed,1059237,Ibadan,707,Business,633638,20.71,18,42492.47,557874.55,75763.45,Delinquent,53,4%,60%,1,1,5,1,2,10,Medium Risk
LOAN001759,CUST01759,23,Unemployed,1193586,Lagos,700,Business,1571096,5.36,36,45980.74,803353.04,767742.96,Delinquent,81,4%,132%,1,1,5,2,3,12,High Risk
LOAN001760,CUST01760,30,Salaried,355791,Ibadan,383,Education,1144895,21.3,36,38576.6,1298145.61,0,Closed,0,11%,322%,1,3,1,3,1,0,Loan Closed
LOAN001761,CUST01761,31,Salaried,112472,Abuja,350,Business,866375,20.85,24,43625.59,780450.91,85924.09,Active,30,39%,770%,2,3,1,3,1,10,Medium Risk
LOAN001762,CUST01762,60,Self-employed,1352488,Ibadan,845,Emergency,1672070,16.73,6,325301.22,769654.76,902415.24,Defaulted,119,24%,124%,1,1,11,2,2,17,High Risk
LOAN001763,CUST01763,18,Salaried,862175,Kano,509,Education,823578,8.98,6,149589.22,473940.63,349637.37,Active,10,17%,96%,1,3,1,1,1,7,Low Risk
LOAN001764,CUST01764,38,Unemployed,85906,Ibadan,850,Personal,831267,17.97,24,40860.24,574088.52,257178.48,Delinquent,31,48%,968%,3,1,5,3,3,15,High Risk
LOAN001765,CUST01765,49,Self-employed,331185,Kano,523,Education,1297068,15.41,6,249491.03,260056.07,1037011.93,Active,30,75%,392%,3,3,1,3,2,12,High Risk
LOAN001766,CUST01766,33,Self-employed,301140,Port Harcourt,850,Emergency,118115,20.72,18,7921.58,141646.99,0,Closed,0,3%,39%,1,1,1,1,2,0,Loan Closed
LOAN001767,CUST01767,62,Salaried,665412,Port Harcourt,501,Emergency,273502,6.1,18,16121.42,196639.91,76862.09,Active,10,2%,41%,1,3,1,1,1,7,Low Risk
LOAN001768,CUST01768,51,Salaried,370941,Port Harcourt,841,Personal,1832027,13.24,6,345764.56,2198432.4,0,Closed,0,93%,494%,3,1,1,3,1,0,Loan Closed
LOAN001769,CUST01769,29,Salaried,1094983,Lagos,552,Business,678768,13.14,6,127993.02,647330.25,31437.75,Defaulted,131,12%,62%,1,3,11,1,1,17,High Risk
LOAN001770,CUST01770,39,Self-employed,1150909,Port Harcourt,630,Personal,1835871,7,6,327397,1349899.79,485971.21,Active,20,28%,160%,1,2,1,2,2,8,Medium Risk
LOAN001771,CUST01771,53,Salaried,432979,Kano,824,Personal,1271021,21.01,12,128171.88,1079421.44,191599.56,Active,20,30%,294%,1,1,1,3,1,7,Low Risk
LOAN001772,CUST01772,53,Unemployed,1201203,Port Harcourt,520,Personal,1875152,18.81,18,123770.45,1901076.19,0,Closed,0,10%,156%,1,3,1,2,3,0,Loan Closed
LOAN001773,CUST01773,23,Self-employed,896514,Port Harcourt,687,Education,135432,11.24,24,6277.27,157500.5,0,Closed,0,1%,15%,1,2,1,1,2,0,Loan Closed
LOAN001774,CUST01774,20,Salaried,159164,Ibadan,825,Education,247792,23.98,36,8533.68,236918.82,10873.18,Active,30,5%,156%,1,1,1,2,1,6,Low Risk
LOAN001775,CUST01775,23,Salaried,901419,Port Harcourt,645,Business,604240,8.18,36,18157.41,251681.63,352558.37,Delinquent,46,2%,67%,1,2,5,1,1,10,Medium Risk
LOAN001776,CUST01776,48,Self-employed,438244,Abuja,461,Business,1243311,19.01,6,246610.74,734254.26,509056.74,Active,0,56%,284%,3,3,1,3,2,12,High Risk
LOAN001777,CUST01777,18,Self-employed,405193,Kano,850,Education,1774227,22.28,36,60264.58,1515212.91,259014.09,Active,30,15%,438%,1,1,1,3,2,8,Medium Risk
LOAN001778,CUST01778,45,Self-employed,1259408,Abuja,646,Emergency,1677940,21.84,24,85183.42,332192.98,1345747.02,Active,0,7%,133%,1,2,1,2,2,8,Medium Risk
LOAN001779,CUST01779,55,Self-employed,453642,Port Harcourt,664,Education,663849,11.89,24,30949.19,625453.89,38395.11,Defaulted,142,7%,146%,1,2,11,2,2,18,High Risk
LOAN001780,CUST01780,18,Self-employed,572255,Lagos,494,Emergency,1915558,7.49,24,85793.05,1371657.5,543900.5,Active,30,15%,335%,1,3,1,3,2,10,Medium Risk
LOAN001781,CUST01781,60,Salaried,1288866,Abuja,559,Business,580445,18.83,36,19159.52,475869.72,104575.28,Active,0,1%,45%,1,3,1,1,1,7,Low Risk
LOAN001782,CUST01782,31,Salaried,134318,Port Harcourt,793,Personal,574279,19.9,6,114760.09,53421.44,520857.56,Active,10,85%,428%,3,1,1,3,1,9,Medium Risk
LOAN001783,CUST01783,44,Salaried,1254970,Lagos,656,Education,490831,19.34,6,97626.29,509244.89,0,Closed,0,8%,39%,1,2,1,1,1,0,Loan Closed
LOAN001784,CUST01784,44,Salaried,482712,Ibadan,778,Education,358255,19.49,6,71346.48,293311.4,64943.6,Delinquent,51,15%,74%,1,1,5,1,1,9,Medium Risk
LOAN001785,CUST01785,60,Self-employed,979901,Abuja,758,Emergency,1848845,17.7,12,181340.88,1511064.53,337780.47,Active,10,19%,189%,1,1,1,2,2,7,Low Risk
LOAN001786,CUST01786,21,Unemployed,1075325,Lagos,807,Emergency,967400,5.98,6,170875.09,639214.72,328185.28,Active,10,16%,90%,1,1,1,1,3,7,Low Risk
LOAN001787,CUST01787,29,Salaried,1149499,Ibadan,673,Personal,916971,7.21,18,54615.81,775973.61,140997.39,Active,20,5%,80%,1,2,1,1,1,6,Low Risk
LOAN001788,CUST01788,46,Self-employed,1042443,Abuja,684,Education,1160635,6.31,24,51411.29,428253.04,732381.96,Active,10,5%,111%,1,2,1,2,2,8,Medium Risk
LOAN001789,CUST01789,19,Unemployed,1049995,Abuja,573,Emergency,615475,8.21,12,55500.46,307992.01,307482.99,Active,10,5%,59%,1,3,1,1,3,9,Medium Risk
LOAN001790,CUST01790,51,Salaried,856526,Port Harcourt,522,Personal,1207096,15.19,12,115871.16,610051,597045,Active,20,14%,141%,1,3,1,2,1,8,Medium Risk
LOAN001791,CUST01791,19,Self-employed,620031,Lagos,809,Personal,1133138,20.99,24,57124.32,1359765.6,0,Closed,0,9%,183%,1,1,1,2,2,0,Loan Closed
LOAN001792,CUST01792,57,Self-employed,555887,Kano,503,Business,578689,21.19,36,19480.92,694426.8,0,Closed,0,4%,104%,1,3,1,2,2,0,Loan Closed
LOAN001793,CUST01793,54,Salaried,1366003,Port Harcourt,494,Personal,1157983,5.07,6,202782.12,893240.44,264742.56,Active,30,15%,85%,1,3,1,1,1,7,Low Risk
LOAN001794,CUST01794,55,Salaried,1058770,Abuja,539,Emergency,277470,19.65,24,13833.04,150192.16,127277.84,Active,20,1%,26%,1,3,1,1,1,7,Low Risk
LOAN001795,CUST01795,24,Self-employed,1454748,Ibadan,602,Emergency,1311588,16.3,18,84743.16,1471438.05,0,Closed,0,6%,90%,1,2,1,1,2,0,Loan Closed
LOAN001796,CUST01796,40,Salaried,1359921,Ibadan,722,Business,563559,11.49,18,34906.22,603297.69,0,Closed,0,3%,41%,1,1,1,1,1,0,Loan Closed
LOAN001797,CUST01797,19,Salaried,1166704,Lagos,472,Personal,527264,13.62,36,16641.04,632716.8,0,Closed,0,1%,45%,1,3,1,1,1,0,Loan Closed
LOAN001798,CUST01798,31,Self-employed,1235224,Ibadan,787,Emergency,535080,13.21,6,100960.68,603447.16,0,Closed,0,8%,43%,1,1,1,1,2,0,Loan Closed
LOAN001799,CUST01799,32,Unemployed,1171935,Abuja,770,Business,202261,7.05,36,6014.46,92632.78,109628.22,Active,10,1%,17%,1,1,1,1,3,7,Low Risk
LOAN001800,CUST01800,59,Salaried,827785,Kano,622,Emergency,587828,5.23,36,17182.54,500149.63,87678.37,Active,20,2%,71%,1,2,1,1,1,6,Low Risk
LOAN001801,CUST01801,56,Salaried,488481,Kano,563,Business,1986860,9.73,6,363363.58,999031.66,987828.34,Active,20,74%,407%,3,3,1,3,1,11,Medium Risk
LOAN001802,CUST01802,49,Salaried,142632,Abuja,650,Emergency,631082,15.82,6,121819.86,757298.4,0,Closed,0,85%,442%,3,2,1,3,1,0,Loan Closed
LOAN001803,CUST01803,62,Salaried,743620,Port Harcourt,555,Education,1106336,16.66,36,35851.43,1089341.57,16994.43,Active,30,5%,149%,1,3,1,2,1,8,Medium Risk
LOAN001804,CUST01804,19,Salaried,998658,Port Harcourt,779,Business,394550,5.54,6,69401.34,203605.21,190944.79,Defaulted,163,7%,40%,1,1,11,1,1,15,High Risk
LOAN001805,CUST01805,30,Self-employed,410853,Abuja,600,Education,541194,19.75,12,54006.65,186780.74,354413.26,Active,10,13%,132%,1,2,1,2,2,8,Medium Risk
LOAN001806,CUST01806,41,Salaried,1016483,Port Harcourt,663,Emergency,992600,9.51,12,90583.02,754582.68,238017.32,Active,10,9%,98%,1,2,1,1,1,6,Low Risk
LOAN001807,CUST01807,41,Self-employed,372813,Lagos,697,Business,1798227,23.02,24,92174.12,1252055.14,546171.86,Active,10,25%,482%,1,2,1,3,2,9,Medium Risk
LOAN001808,CUST01808,44,Self-employed,1485373,Lagos,738,Emergency,931551,7.17,12,83195.27,892292.39,39258.61,Active,10,6%,63%,1,1,1,1,2,6,Low Risk
LOAN001809,CUST01809,61,Self-employed,530787,Kano,615,Education,398523,10.32,36,12212.52,181032.6,217490.4,Delinquent,87,2%,75%,1,2,5,1,2,11,Medium Risk
LOAN001810,CUST01810,31,Salaried,1000125,Ibadan,757,Emergency,1296273,15.66,36,41646.37,1436826.4,0,Closed,0,4%,130%,1,1,1,2,1,0,Loan Closed
LOAN001811,CUST01811,64,Self-employed,410993,Lagos,692,Business,1716641,13.9,18,108625.23,580468.7,1136172.3,Active,10,26%,418%,1,2,1,3,2,9,Medium Risk
LOAN001812,CUST01812,62,Salaried,901058,Abuja,655,Personal,1670171,15.71,6,322092.48,261435.92,1408735.08,Delinquent,38,36%,185%,2,2,5,2,1,12,High Risk
LOAN001813,CUST01813,53,Self-employed,531795,Ibadan,536,Emergency,1168920,23.99,6,241557.32,1402704,0,Closed,0,45%,220%,3,3,1,3,2,0,Loan Closed
LOAN001814,CUST01814,26,Salaried,1412425,Abuja,741,Personal,1596885,21.33,6,322916.76,797968.36,798916.64,Active,10,23%,113%,1,1,1,2,1,6,Low Risk
LOAN001815,CUST01815,39,Self-employed,1116225,Kano,574,Personal,1190159,22.69,12,121683.84,341765.52,848393.48,Active,0,11%,107%,1,3,1,2,2,9,Medium Risk
LOAN001816,CUST01816,31,Salaried,594542,Abuja,573,Business,1201142,7.72,12,107822.51,1115779.65,85362.35,Active,30,18%,202%,1,3,1,3,1,9,Medium Risk
LOAN001817,CUST01817,65,Salaried,1384311,Port Harcourt,739,Emergency,360005,17.5,6,70500.98,244518.64,115486.36,Active,0,5%,26%,1,1,1,1,1,5,Low Risk
LOAN001818,CUST01818,19,Self-employed,395263,Lagos,682,Personal,1826761,11.75,6,340234.24,1601089.93,225671.07,Delinquent,80,86%,462%,3,2,5,3,2,15,High Risk
LOAN001819,CUST01819,48,Salaried,225392,Lagos,694,Emergency,1638715,19.84,36,54551,1062318.82,576396.18,Active,10,24%,727%,1,2,1,3,1,8,Medium Risk
LOAN001820,CUST01820,40,Self-employed,1180430,Port Harcourt,704,Emergency,170056,20.75,36,5703.96,121229.55,48826.45,Active,10,0%,14%,1,1,1,1,2,6,Low Risk
LOAN001821,CUST01821,28,Salaried,1459660,Lagos,628,Business,1967340,15.08,18,125778.6,1182214.72,785125.28,Delinquent,47,9%,135%,1,2,5,2,1,11,Medium Risk
LOAN001822,CUST01822,27,Self-employed,1309021,Abuja,645,Education,1182490,14.54,24,56434.34,535682.94,646807.06,Active,0,4%,90%,1,2,1,1,2,7,Low Risk
LOAN001823,CUST01823,47,Self-employed,1101544,Lagos,516,Personal,139044,11.28,24,6447.01,70453.56,68590.44,Active,30,1%,13%,1,3,1,1,2,8,Medium Risk
LOAN001824,CUST01824,23,Salaried,1306637,Port Harcourt,675,Education,1438392,10.23,12,132128.29,1190410.84,247981.16,Active,20,10%,110%,1,2,1,2,1,7,Low Risk
LOAN001825,CUST01825,50,Salaried,1161564,Abuja,598,Education,842138,16.26,12,81589.14,829389.82,12748.18,Active,20,7%,73%,1,3,1,1,1,7,Low Risk
LOAN001826,CUST01826,64,Self-employed,825036,Lagos,716,Personal,817999,11.2,12,75801.24,713635.3,104363.7,Delinquent,55,9%,99%,1,1,5,1,2,10,Medium Risk
LOAN001827,CUST01827,57,Salaried,1360755,Port Harcourt,550,Personal,902978,9.16,24,41070.45,797719.79,105258.21,Active,30,3%,66%,1,3,1,1,1,7,Low Risk
LOAN001828,CUST01828,35,Self-employed,1359457,Lagos,693,Personal,1845489,23.49,12,189916.2,1466811.35,378677.65,Active,0,14%,136%,1,2,1,2,2,8,Medium Risk
LOAN001829,CUST01829,34,Salaried,871405,Port Harcourt,399,Business,1158503,7.49,36,34590.97,871372.13,287130.87,Defaulted,90,4%,133%,1,3,11,2,1,18,High Risk
