Loan_ID,Customer_ID,Age,Employment_Type,Monthly_Income,Location,Credit_Score,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Monthly_Repayment,Amount_Repaid,Outstanding_Amount,Loan_Status,Days_Past_Due
LOAN001789,CUST01789,19,Unemployed,1049995,Abuja,573,Emergency,615475,8.21,12,55500.46,307992.01,307482.99,Active,10
LOAN001790,CUST01790,51,Salaried,856526,Port Harcourt,522,Personal,1207096,15.19,12,115871.16,610051.0,597045.0,Active,20
LOAN001791,CUST01791,19,Self-employed,620031,Lagos,809,Personal,1133138,20.99,24,57124.32,1359765.6,0.0,Closed,0
LOAN001792,CUST01792,57,Self-employed,555887,Kano,503,Business,578689,21.19,36,19480.92,694426.8,0.0,Closed,0
LOAN001793,CUST01793,54,Salaried,1366003,Port Harcourt,494,Personal,1157983,5.07,6,202782.12,893240.44,264742.56000000006,Active,30
LOAN001794,CUST01794,55,Salaried,1058770,Abuja,539,Emergency,277470,19.65,24,13833.04,150192.16,127277.84,Active,20
LOAN001795,CUST01795,24,Self-employed,1454748,Ibadan,602,Emergency,1311588,16.3,18,84743.16,1471438.05,0.0,Closed,0
LOAN001796,CUST01796,40,Salaried,1359921,Ibadan,722,Business,563559,11.49,18,34906.22,603297.69,0.0,Closed,0
LOAN001797,CUST01797,19,Salaried,1166704,Lagos,472,Personal,527264,13.62,36,16641.04,632716.8,0.0,Closed,0
LOAN001798,CUST01798,31,Self-employed,1235224,Ibadan,787,Emergency,535080,13.21,6,100960.68,603447.16,0.0,Closed,0
LOAN001799,CUST01799,32,Unemployed,1171935,Abuja,770,Business,202261,7.05,36,6014.46,92632.78,109628.22,Active,10
LOAN001800,CUST01800,59,Salaried,827785,Kano,622,Emergency,587828,5.23,36,17182.54,500149.63,87678.37,Active,20
LOAN001801,CUST01801,56,Salaried,488481,Kano,563,Business,1986860,9.73,6,363363.58,999031.66,987828.34,Active,20
LOAN001802,CUST01802,49,Salaried,142632,Abuja,650,Emergency,631082,15.82,6,121819.86,757298.4,0.0,Closed,0
LOAN001803,CUST01803,62,Salaried,743620,Port Harcourt,555,Education,1106336,16.66,36,35851.43,1089341.57,16994.429999999935,Active,30
LOAN001804,CUST01804,19,Salaried,998658,Port Harcourt,779,Business,394550,5.54,6,69401.34,203605.21,190944.79,Defaulted,163
LOAN001805,CUST01805,30,Self-employed,410853,Abuja,600,Education,541194,19.75,12,54006.65,186780.74,354413.26,Active,10
LOAN001806,CUST01806,41,Salaried,1016483,Port Harcourt,663,Emergency,992600,9.51,12,90583.02,754582.68,238017.31999999995,Active,10
LOAN001807,CUST01807,41,Self-employed,372813,Lagos,697,Business,1798227,23.02,24,92174.12,1252055.14,546171.8600000001,Active,10
LOAN001808,CUST01808,44,Self-employed,1485373,Lagos,738,Emergency,931551,7.17,12,83195.27,892292.39,39258.609999999986,Active,10
LOAN001809,CUST01809,61,Self-employed,530787,Kano,615,Education,398523,10.32,36,12212.52,181032.6,217490.4,Delinquent,87
LOAN001810,CUST01810,31,Salaried,1000125,Ibadan,757,Emergency,1296273,15.66,36,41646.37,1436826.4,0.0,Closed,0
LOAN001811,CUST01811,64,Self-employed,410993,Lagos,692,Business,1716641,13.9,18,108625.23,580468.7,1136172.3,Active,10
LOAN001812,CUST01812,62,Salaried,901058,Abuja,655,Personal,1670171,15.71,6,322092.48,261435.92,1408735.08,Delinquent,38
LOAN001813,CUST01813,53,Self-employed,531795,Ibadan,536,Emergency,1168920,23.99,6,241557.32,1402704.0,0.0,Closed,0
LOAN001814,CUST01814,26,Salaried,1412425,Abuja,741,Personal,1596885,21.33,6,322916.76,797968.36,798916.64,Active,10
LOAN001815,CUST01815,39,Self-employed,1116225,Kano,574,Personal,1190159,22.69,12,121683.84,341765.52,848393.48,Active,0
LOAN001816,CUST01816,31,Salaried,594542,Abuja,573,Business,1201142,7.72,12,107822.51,1115779.65,85362.3500000001,Active,30
LOAN001817,CUST01817,65,Salaried,1384311,Port Harcourt,739,Emergency,360005,17.5,6,70500.98,244518.64,115486.35999999999,Active,0
LOAN001818,CUST01818,19,Self-employed,395263,Lagos,682,Personal,1826761,11.75,6,340234.24,1601089.93,225671.07000000007,Delinquent,80
LOAN001819,CUST01819,48,Salaried,225392,Lagos,694,Emergency,1638715,19.84,36,54551.0,1062318.82,576396.1799999999,Active,10
LOAN001820,CUST01820,40,Self-employed,1180430,Port Harcourt,704,Emergency,170056,20.75,36,5703.96,121229.55,48826.45,Active,10
LOAN001821,CUST01821,28,Salaried,1459660,Lagos,628,Business,1967340,15.08,18,125778.6,1182214.72,785125.28,Delinquent,47
LOAN001822,CUST01822,27,Self-employed,1309021,Abuja,645,Education,1182490,14.54,24,56434.34,535682.94,646807.06,Active,0
LOAN001823,CUST01823,47,Self-employed,1101544,Lagos,516,Personal,139044,11.28,24,6447.01,70453.56,68590.44,Active,30
LOAN001824,CUST01824,23,Salaried,1306637,Port Harcourt,675,Education,1438392,10.23,12,132128.29,1190410.84,247981.15999999992,Active,20
LOAN001825,CUST01825,50,Salaried,1161564,Abuja,598,Education,842138,16.26,12,81589.14,829389.82,12748.180000000051,Active,20
LOAN001826,CUST01826,64,Self-employed,825036,Lagos,716,Personal,817999,11.2,12,75801.24,713635.3,104363.69999999995,Delinquent,55
LOAN001827,CUST01827,57,Salaried,1360755,Port Harcourt,550,Personal,902978,9.16,24,41070.45,797719.79,105258.20999999996,Active,30
LOAN001828,CUST01828,35,Self-employed,1359457,Lagos,693,Personal,1845489,23.49,12,189916.2,1466811.35,378677.6499999999,Active,0
LOAN001829,CUST01829,34,Salaried,871405,Port Harcourt,399,Business,1158503,7.49,36,34590.97,871372.13,287130.87,Defaulted,90
LOAN001830,CUST01830,63,Unemployed,1198143,Abuja,850,Personal,1095319,22.61,12,111914.22,874225.45,221093.55000000005,Active,30
LOAN001831,CUST01831,64,Salaried,888249,Abuja,562,Education,374766,18.46,12,36995.65,240595.36,134170.64,Active,20
LOAN001832,CUST01832,41,Salaried,904885,Kano,687,Emergency,93430,9.85,24,4276.37,80537.09,12892.910000000003,Delinquent,39
LOAN001833,CUST01833,20,Salaried,498526,Ibadan,499,Education,1682202,10.04,24,77128.96,1863577.94,0.0,Closed,0
LOAN001834,CUST01834,20,Salaried,1374628,Abuja,720,Emergency,793809,23.92,18,54649.34,769529.62,24279.380000000005,Delinquent,86
LOAN001835,CUST01835,60,Self-employed,530413,Lagos,690,Emergency,823948,11.8,12,76764.49,582824.59,241123.41000000003,Active,0
LOAN001836,CUST01836,50,Salaried,841194,Kano,754,Personal,1711141,10.6,18,105140.11,1811819.82,0.0,Closed,0
LOAN001837,CUST01837,39,Self-employed,523676,Abuja,748,Emergency,822531,9.83,36,25094.05,334847.6,487683.4,Active,20
LOAN001838,CUST01838,36,Self-employed,1329462,Abuja,658,Business,179037,18.47,18,11783.62,130803.25,48233.75,Active,0
LOAN001839,CUST01839,55,Salaried,503264,Port Harcourt,631,Personal,1654418,21.48,12,167482.25,1277143.03,377274.97,Delinquent,47
LOAN001840,CUST01840,23,Self-employed,877787,Lagos,639,Emergency,1741782,7.83,6,313027.26,1929044.9,0.0,Closed,0
LOAN001841,CUST01841,33,Salaried,1153545,Kano,602,Personal,1892550,20.75,36,63479.28,783773.39,1108776.6099999999,Active,10
LOAN001842,CUST01842,20,Self-employed,1373037,Ibadan,797,Personal,1083017,9.34,24,49340.45,870321.57,212695.43000000005,Active,10
LOAN001843,CUST01843,42,Unemployed,211146,Lagos,547,Emergency,1975458,20.0,36,65848.6,1839009.97,136448.03000000003,Active,20
LOAN001844,CUST01844,18,Self-employed,1100009,Lagos,681,Business,1683499,16.05,36,54269.46,2020198.8,0.0,Closed,0
LOAN001845,CUST01845,39,Self-employed,487683,Ibadan,631,Personal,1750134,5.59,6,307994.42,1982231.91,0.0,Closed,0
LOAN001846,CUST01846,39,Salaried,1202889,Ibadan,750,Emergency,1302412,15.48,6,250670.9,1185205.04,117206.95999999996,Active,30
LOAN001847,CUST01847,64,Self-employed,603411,Ibadan,776,Personal,1776041,24.58,6,368765.31,1981099.88,0.0,Closed,0
LOAN001848,CUST01848,26,Self-employed,1352453,Lagos,612,Personal,871583,12.36,18,54406.15,881744.87,0.0,Closed,0
LOAN001849,CUST01849,24,Self-employed,702692,Kano,689,Education,1745575,7.46,36,52105.41,1009773.57,735801.43,Active,20
LOAN001850,CUST01850,55,Salaried,523629,Abuja,623,Emergency,1161256,14.55,6,221703.12,1196022.17,0.0,Closed,0
LOAN001851,CUST01851,56,Salaried,458327,Kano,824,Business,1566144,8.15,12,141148.73,1675071.8,0.0,Closed,0
LOAN001852,CUST01852,20,Salaried,204143,Port Harcourt,549,Business,626758,11.7,24,29170.36,297775.06,328982.94,Active,20
LOAN001853,CUST01853,33,Salaried,1139848,Ibadan,686,Emergency,1616877,5.86,18,95090.33,1144566.99,472310.01,Active,20
LOAN001854,CUST01854,65,Salaried,948985,Abuja,812,Emergency,1708285,19.88,36,56885.89,1012380.76,695904.24,Active,0
LOAN001855,CUST01855,41,Unemployed,87683,Ibadan,654,Emergency,454621,22.5,6,92818.45,398802.66,55818.340000000026,Active,10
LOAN001856,CUST01856,22,Salaried,1323867,Port Harcourt,492,Business,1877112,20.25,24,94051.13,599225.1,1277886.9,Active,30
LOAN001857,CUST01857,50,Unemployed,259601,Kano,394,Business,1659762,9.37,18,100848.98,1384744.04,275017.95999999996,Active,30
LOAN001858,CUST01858,45,Salaried,964862,Kano,631,Business,1067928,17.53,24,52297.32,1125373.15,0.0,Closed,0
LOAN001859,CUST01859,65,Salaried,1352706,Lagos,850,Personal,1149939,21.63,18,77703.93,1379926.8,0.0,Closed,0
LOAN001860,CUST01860,39,Salaried,557720,Port Harcourt,637,Business,1212935,5.1,36,35410.96,843675.47,369259.53,Defaulted,114
LOAN001861,CUST01861,26,Self-employed,1050104,Ibadan,850,Personal,1964121,16.01,36,63293.8,2059723.52,0.0,Closed,0
LOAN001862,CUST01862,46,Salaried,494513,Lagos,435,Personal,834969,17.29,6,163222.52,215915.7,619053.3,Active,20
LOAN001863,CUST01863,54,Salaried,1114093,Abuja,719,Personal,1233762,16.62,6,239802.21,695088.63,538673.37,Delinquent,49
LOAN001864,CUST01864,54,Unemployed,1000236,Kano,778,Emergency,1272428,21.15,24,64231.11,1143991.76,128436.23999999999,Delinquent,76
LOAN001865,CUST01865,56,Salaried,1359637,Kano,372,Emergency,838252,22.39,18,56996.48,326994.34,511257.66,Delinquent,72
LOAN001866,CUST01866,55,Self-employed,238019,Ibadan,550,Business,669808,7.9,18,40151.27,674767.43,0.0,Closed,0
LOAN001867,CUST01867,57,Salaried,358138,Abuja,667,Business,265889,10.89,36,8190.12,38408.63,227480.37,Delinquent,67
LOAN001868,CUST01868,45,Salaried,449246,Ibadan,635,Personal,1809901,20.61,12,181910.13,1788096.59,21804.409999999916,Active,10
LOAN001869,CUST01869,47,Self-employed,905258,Ibadan,630,Personal,98152,24.8,24,5103.9,60132.38,38019.62,Active,0
LOAN001870,CUST01870,51,Salaried,1396237,Kano,488,Business,1621346,9.32,36,49234.87,1035756.64,585589.36,Defaulted,119
LOAN001871,CUST01871,26,Self-employed,733206,Kano,712,Personal,1313324,23.16,12,134790.82,703410.81,609913.19,Delinquent,64
LOAN001872,CUST01872,27,Self-employed,647062,Kano,670,Emergency,1931671,11.89,24,90056.11,1635166.38,296504.6200000001,Delinquent,38
LOAN001873,CUST01873,52,Salaried,765841,Abuja,628,Emergency,1737337,21.98,12,176600.31,784330.27,953006.73,Active,20
LOAN001874,CUST01874,58,Salaried,1436046,Lagos,671,Business,1693330,16.01,36,54567.56,164050.63,1529279.37,Active,30
LOAN001875,CUST01875,30,Salaried,81316,Kano,473,Education,1746055,13.52,12,165176.8,2058000.49,0.0,Closed,0
LOAN001876,CUST01876,35,Salaried,1248537,Ibadan,689,Business,1987403,20.01,18,132504.57,1141209.93,846193.0700000001,Delinquent,80
LOAN001877,CUST01877,35,Salaried,554576,Lagos,596,Personal,1671402,11.21,36,51632.39,1881752.61,0.0,Closed,0
LOAN001878,CUST01878,42,Salaried,394447,Lagos,413,Personal,519205,5.02,36,15146.36,281577.8,237627.2,Active,30
LOAN001879,CUST01879,57,Self-employed,294913,Port Harcourt,850,Personal,1650659,12.74,12,155079.41,1289216.57,361442.42999999993,Active,10
LOAN001880,CUST01880,36,Unemployed,150487,Kano,647,Personal,836833,15.56,36,26862.34,697255.56,139577.43999999994,Active,0
LOAN001881,CUST01881,59,Salaried,724009,Ibadan,648,Business,905199,20.47,36,30291.48,766363.83,138835.17000000004,Active,30
LOAN001882,CUST01882,46,Self-employed,155485,Ibadan,748,Education,512444,17.75,18,33522.38,259345.7,253098.3,Active,30
LOAN001883,CUST01883,44,Salaried,869436,Abuja,652,Business,1548027,23.86,12,159782.19,1265865.73,282161.27,Delinquent,79
LOAN001884,CUST01884,48,Salaried,772574,Ibadan,806,Personal,1724926,6.84,24,76787.96,788964.23,935961.77,Delinquent,83
LOAN001885,CUST01885,22,Salaried,387582,Abuja,583,Business,1312062,6.34,18,77513.71,1245685.86,66376.1399999999,Active,20
LOAN001886,CUST01886,40,Salaried,475022,Abuja,590,Business,237038,23.74,18,16295.05,249019.67,0.0,Closed,0
LOAN001887,CUST01887,18,Unemployed,772974,Abuja,558,Business,891612,7.17,36,26542.79,459535.89,432076.11,Defaulted,149
LOAN001888,CUST01888,33,Salaried,1471937,Kano,706,Education,1314429,8.27,24,59297.18,287438.59,1026990.4099999999,Active,30
LOAN001889,CUST01889,31,Salaried,327571,Ibadan,502,Personal,1195281,16.47,18,77341.32,239840.95,955440.05,Active,10
LOAN001890,CUST01890,55,Salaried,1450637,Port Harcourt,639,Personal,694031,10.29,6,127574.46,88366.52,605664.48,Delinquent,41
LOAN001891,CUST01891,21,Self-employed,345386,Abuja,610,Emergency,666597,15.21,6,127997.73,469886.8,196710.2,Active,20
LOAN001892,CUST01892,47,Self-employed,479686,Ibadan,509,Business,1794831,7.03,24,80041.98,784748.02,1010082.98,Active,10
LOAN001893,CUST01893,55,Salaried,441429,Kano,583,Business,1798936,8.23,6,324498.07,1599813.5,199122.5,Delinquent,88
LOAN001894,CUST01894,65,Self-employed,264618,Ibadan,543,Emergency,597562,15.39,24,28730.28,504884.61,92677.39000000001,Active,20
LOAN001895,CUST01895,50,Self-employed,540449,Abuja,806,Education,1867357,21.53,36,63038.86,1501950.38,365406.6200000001,Active,0
LOAN001896,CUST01896,49,Salaried,906529,Kano,600,Emergency,530055,16.45,24,25718.71,490751.28,39303.71999999997,Defaulted,92
LOAN001897,CUST01897,33,Self-employed,894693,Ibadan,621,Business,299550,14.07,6,56949.45,247775.69,51774.31,Active,30
LOAN001898,CUST01898,29,Salaried,82425,Abuja,610,Education,54721,12.52,12,5131.01,41170.11,13550.89,Active,10
LOAN001899,CUST01899,52,Self-employed,737636,Ibadan,675,Personal,230751,24.84,18,16003.86,161687.1,69063.9,Active,20
LOAN001900,CUST01900,22,Salaried,1490213,Kano,528,Business,1244185,8.01,6,223974.04,562362.15,681822.85,Active,10
LOAN001901,CUST01901,33,Salaried,736591,Ibadan,457,Education,1007823,20.1,6,201732.57,336045.71,671777.29,Active,20
LOAN001902,CUST01902,20,Self-employed,1196567,Kano,669,Business,382056,7.54,6,68477.17,147020.95,235035.05,Delinquent,82
LOAN001903,CUST01903,50,Self-employed,1438972,Port Harcourt,711,Business,958383,24.5,36,33144.08,462097.54,496285.46,Delinquent,47
LOAN001904,CUST01904,59,Self-employed,675239,Lagos,413,Education,758252,21.92,36,25679.47,576585.53,181666.46999999997,Active,0
LOAN001905,CUST01905,23,Salaried,777249,Port Harcourt,747,Business,1194399,15.15,6,229225.07,1130489.9,63909.10000000009,Active,30
LOAN001906,CUST01906,19,Self-employed,543419,Kano,700,Emergency,892328,13.95,24,42366.99,403190.55,489137.45,Active,10
LOAN001907,CUST01907,47,Salaried,626507,Ibadan,661,Emergency,213560,24.27,6,44231.84,105295.87,108264.13,Delinquent,73
LOAN001908,CUST01908,26,Salaried,856301,Port Harcourt,434,Business,1847309,17.47,24,90418.08,684705.96,1162603.04,Active,10
LOAN001909,CUST01909,43,Unemployed,1085798,Abuja,635,Business,130069,20.81,36,4364.9,82613.96,47455.03999999999,Active,0
LOAN001910,CUST01910,42,Salaried,823179,Kano,507,Education,614820,22.66,18,41896.57,387764.57,227055.43,Delinquent,55
LOAN001911,CUST01911,65,Salaried,1487833,Port Harcourt,682,Education,130354,5.61,6,22944.48,82126.97,48227.03,Active,10
LOAN001912,CUST01912,40,Salaried,612712,Kano,671,Education,1148037,12.86,36,35990.96,845566.09,302470.91000000003,Active,10
LOAN001913,CUST01913,35,Self-employed,439417,Ibadan,790,Business,1379487,24.03,36,47527.16,757290.69,622196.31,Delinquent,85
LOAN001914,CUST01914,34,Salaried,458038,Lagos,708,Education,1940620,23.48,6,399379.6,770713.35,1169906.65,Active,10
LOAN001915,CUST01915,29,Salaried,441332,Port Harcourt,707,Emergency,758602,19.45,24,37756.25,837926.98,0.0,Closed,0
LOAN001916,CUST01916,39,Unemployed,401649,Kano,586,Education,410410,13.07,36,12890.29,282872.11,127537.89000000001,Active,10
LOAN001917,CUST01917,41,Salaried,264372,Port Harcourt,479,Personal,1107973,7.12,24,49452.53,1175366.89,0.0,Closed,0
LOAN001918,CUST01918,49,Salaried,1404384,Port Harcourt,602,Education,601235,24.13,36,20730.92,275944.45,325290.55,Active,20
LOAN001919,CUST01919,61,Salaried,520195,Kano,695,Personal,693027,17.56,6,135787.09,777088.49,0.0,Closed,0
LOAN001920,CUST01920,55,Unemployed,287391,Abuja,612,Education,1306196,14.68,6,249657.6,600309.75,705886.25,Active,20
LOAN001921,CUST01921,47,Salaried,129042,Lagos,564,Education,813832,9.2,18,49372.47,460387.25,353444.75,Active,20
LOAN001922,CUST01922,57,Salaried,737375,Abuja,485,Emergency,504234,19.58,18,33497.95,526252.32,0.0,Closed,0
LOAN001923,CUST01923,46,Self-employed,1047941,Port Harcourt,749,Personal,1150008,6.95,24,51247.23,1380009.6,0.0,Closed,0
LOAN001924,CUST01924,62,Unemployed,83673,Lagos,594,Education,607327,24.05,12,62782.43,654248.17,0.0,Closed,0
LOAN001925,CUST01925,62,Salaried,232739,Kano,478,Emergency,792097,8.55,24,35825.89,558442.47,233654.53000000003,Active,0
LOAN001926,CUST01926,26,Salaried,1227520,Abuja,709,Education,1586167,21.7,24,80431.88,939964.59,646202.41,Active,20
LOAN001927,CUST01927,45,Salaried,893461,Ibadan,517,Personal,336994,23.7,36,11579.49,383775.14,0.0,Closed,0
LOAN001928,CUST01928,37,Self-employed,730431,Abuja,631,Business,1273828,15.13,24,61106.59,815693.49,458134.51,Active,20
LOAN001929,CUST01929,64,Self-employed,1083291,Kano,720,Emergency,1119984,11.75,18,69532.34,371009.53,748974.47,Active,20
LOAN001930,CUST01930,37,Self-employed,812754,Kano,626,Personal,715483,20.75,36,23998.49,381211.42,334271.58,Active,10
LOAN001931,CUST01931,20,Self-employed,224017,Lagos,555,Business,947806,24.71,6,197001.48,582346.4,365459.6,Active,0
LOAN001932,CUST01932,26,Salaried,693492,Lagos,624,Education,531450,16.73,12,51696.8,397464.28,133985.71999999997,Active,10
LOAN001933,CUST01933,58,Salaried,715587,Ibadan,562,Business,61680,11.48,24,2865.04,39379.14,22300.86,Active,10
LOAN001934,CUST01934,42,Salaried,1480247,Kano,848,Emergency,685987,10.69,36,21092.19,580247.18,105739.81999999995,Active,30
LOAN001935,CUST01935,64,Salaried,352141,Port Harcourt,769,Emergency,1833296,18.81,12,181511.58,1451908.41,381387.5900000001,Active,30
LOAN001936,CUST01936,28,Self-employed,363953,Port Harcourt,668,Education,322077,12.33,36,10049.7,107230.2,214846.8,Defaulted,180
LOAN001937,CUST01937,24,Unemployed,488621,Abuja,472,Business,195947,15.52,12,18863.16,82452.44,113494.56,Delinquent,82
LOAN001938,CUST01938,21,Salaried,181943,Ibadan,793,Personal,1322088,7.86,6,237667.35,698311.78,623776.22,Active,0
LOAN001939,CUST01939,31,Salaried,238431,Kano,679,Emergency,921089,10.25,12,84625.05,953331.49,0.0,Closed,0
LOAN001940,CUST01940,60,Salaried,773532,Ibadan,626,Business,396154,20.34,24,19863.82,114959.86,281194.14,Active,0
LOAN001941,CUST01941,53,Self-employed,428882,Port Harcourt,671,Emergency,1056799,14.29,18,67100.87,888250.13,168548.87,Delinquent,54
LOAN001942,CUST01942,50,Salaried,334513,Ibadan,543,Emergency,1859292,16.42,6,360764.62,366023.8,1493268.2,Active,0
LOAN001943,CUST01943,63,Salaried,1429250,Ibadan,714,Personal,1579990,7.04,6,281870.22,1154619.83,425370.1699999999,Active,10
LOAN001944,CUST01944,54,Salaried,1403544,Kano,630,Business,182795,14.14,12,17386.85,16663.89,166131.11,Active,10
LOAN001945,CUST01945,65,Salaried,111376,Ibadan,751,Business,411850,8.1,36,12366.94,326561.89,85288.10999999999,Defaulted,117
LOAN001946,CUST01946,33,Self-employed,261413,Kano,719,Business,1726469,11.54,36,53491.76,1653710.89,72758.1100000001,Active,20
LOAN001947,CUST01947,52,Self-employed,545881,Abuja,421,Education,731789,18.07,12,72001.94,373225.45,358563.55,Delinquent,85
LOAN001948,CUST01948,65,Unemployed,1215899,Ibadan,770,Business,609474,13.36,24,28787.49,385238.87,224235.13,Delinquent,60
LOAN001949,CUST01949,54,Self-employed,388819,Port Harcourt,735,Education,657844,9.94,6,120538.95,768385.71,0.0,Closed,0
LOAN001950,CUST01950,56,Salaried,582459,Kano,695,Emergency,1675148,14.96,6,320958.36,1472123.83,203024.16999999993,Active,30
LOAN001951,CUST01951,60,Salaried,55637,Kano,634,Emergency,415597,13.8,12,39412.45,242361.37,173235.63,Active,10
LOAN001952,CUST01952,63,Unemployed,1155199,Port Harcourt,536,Business,1557358,7.25,24,69594.44,1868829.6,0.0,Closed,0
LOAN001953,CUST01953,27,Unemployed,1265464,Lagos,611,Personal,1968853,15.38,12,189305.22,2362623.6,0.0,Closed,0
LOAN001954,CUST01954,53,Self-employed,332520,Abuja,481,Business,882845,19.58,6,175951.01,1013179.08,0.0,Closed,0
LOAN001955,CUST01955,51,Self-employed,128972,Kano,561,Emergency,606398,20.22,24,30375.49,561385.84,45012.16000000003,Active,30
